description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created,protected,verified,screenName,location,lang,id,listedCount,followRequestSent,profileImageUrl
News and information from the U.S. Department of Health & Human Services (HHS). Privacy policy: https://t.co/0OO6XSlAYX.,19411,771435,3290,397,https://t.co/T4j355Evo7,HHS.gov,2009-06-05T01:14:31Z,FALSE,TRUE,HHSGov,"Washington, D.C.",NA,44783853,8510,FALSE,http://pbs.twimg.com/profile_images/567350542326718464/FXOsgyA7_normal.jpeg
C-SPAN's morning call-in program. Live every day from 7-10am ET with guests taking your calls and tweets. Join the conversation. https://t.co/WVBy5wxXOa,40362,62753,1586,5261,https://t.co/S60LwkBFso,Washington Journal,2008-08-20T21:05:41Z,FALSE,TRUE,cspanwj,"Washington, DC",NA,15923226,1965,FALSE,http://pbs.twimg.com/profile_images/1107594845097549824/wKKVt_lV_normal.png
"The Official 2019 White House Christmas Ornament has arrived! This year, we are remembering the presidency of Dwight D. Eisenhower.",8565,127151,2417,1120,https://t.co/LgzpzUVD0n,White House History,2010-01-19T16:00:48Z,FALSE,TRUE,WhiteHouseHstry,"Washington, DC",NA,106448460,938,FALSE,http://pbs.twimg.com/profile_images/1877740109/twittericonenlarged_normal.jpg
White House Correspondent @FoxNews Fiat justitia ruat caelum #ΚΑΨ♦️@harvardalumni @cubuffs formerly @nbcnews @espn  likes/RTs ≠ endorsements,8839,82047,192991,23678,https://t.co/6Hftpidcfc,Kevin Corke,2009-04-21T13:51:33Z,FALSE,TRUE,kevincorke,"Washington, D.C.",NA,33908800,858,FALSE,http://pbs.twimg.com/profile_images/1152060424113860608/HfkkcgOk_normal.jpg
"The Friends of the National World War II Memorial is dedicated to ensuring that the legacy, lessons, and sacrifices of World War II are not forgotten.",9133,1848,1136,414,https://t.co/g5rt4HPfeA,WWII Memorial Friends,2013-06-20T15:13:52Z,FALSE,FALSE,WWIIMemorial,,NA,1534147452,51,FALSE,http://pbs.twimg.com/profile_images/1059911969594056704/KdQZfGVO_normal.jpg
"Stay connected with everything Fox - the latest news and analysis, must-see show highlights, exclusive features and what's coming up on the channel.",73788,168158,762,363,http://t.co/Y7kRySoYtY,FoxNewsInsider,2010-05-24T22:11:06Z,FALSE,TRUE,FoxNewsInsider,NYC,NA,147725246,1670,FALSE,http://pbs.twimg.com/profile_images/881932020909187073/riPAHp8O_normal.jpg
"The latest tips, news, and information on #cybersecurity. Managed by @CISAgov, the Nation’s lead cybersecurity agency. 
Likes, retweets, follows ≠ endorsements.",2264,148477,257,107,https://t.co/rT2JbJSURe,Cybersecurity,2012-02-02T19:14:25Z,FALSE,TRUE,cyber,United States,NA,481439919,2357,FALSE,http://pbs.twimg.com/profile_images/1063511405666672640/Z5An_9la_normal.jpg
"We respond to major incidents, analyze threats, and exchange critical cybersecurity information with partners around the world.",2806,97901,1,46,http://t.co/F9CE7rIQE3,US-CERT,2008-12-12T01:33:16Z,FALSE,TRUE,USCERT_gov,"Washington, DC",NA,18066440,2983,FALSE,http://pbs.twimg.com/profile_images/497410790962380800/dTyGSKKL_normal.png
"Research and development arm of the Department of Homeland Security. Likes, retweets, etc. ≠ endorsement. Comment Policy: https://t.co/PlX5zrDZIE",13258,29979,1698,349,http://t.co/F0mfbw1btX,DHS S&T,2009-05-13T20:20:02Z,FALSE,TRUE,dhsscitech,USA,NA,39824409,1194,FALSE,http://pbs.twimg.com/profile_images/1118949185573797888/B8ohXt0l_normal.png
Black People Don’t Have to be Democrats. #BLEXIT,2944,1567090,18600,404,https://t.co/DkZfWRj9pb,Candace Owens,2017-06-23T13:45:19Z,FALSE,TRUE,RealCandaceO,"New York, USA",NA,878247600096509952,4617,FALSE,http://pbs.twimg.com/profile_images/1031586214548267009/oFJ3JNLB_normal.jpg
"The latest and best video from Fox News Channel and http://t.co/hxI7atNLhP. For top stories, follow our sibling account @foxnews",22783,110742,0,112,http://t.co/FKO81dpI8o,Fox News Video,2010-10-18T15:46:57Z,FALSE,TRUE,foxnewsvideo,U.S.A.,NA,204386512,1203,FALSE,http://pbs.twimg.com/profile_images/464845402026409986/-nEeYa4F_normal.png
"EVP of Development & Acquisitions The @Trump Organization, Father, Outdoorsman, In a past life Boardroom Advisor on The Apprentice",29415,3729153,12571,1340,https://t.co/p0wYduKA0W,Donald Trump Jr.,2009-05-11T21:18:33Z,FALSE,TRUE,DonaldJTrumpJr,,NA,39344374,10998,FALSE,http://pbs.twimg.com/profile_images/766652495858896897/LjrJJB9a_normal.jpg
"@FoxNews Contributor, award winning National Security/War Correspondent. @IWF Fellow. Taking back the story. Follow me on Instagram ScarterDC",23640,760841,23134,4592,https://t.co/SZ0zbfRggH,Sara A. Carter,2009-03-19T01:02:12Z,FALSE,TRUE,SaraCarterDC,"Washington, D.C.",NA,25202268,3197,FALSE,http://pbs.twimg.com/profile_images/1107325511028613127/7SvT3rHh_normal.jpg
Sr Contributor @FDRLST | Sr Fellow @TheLCPR | CEO ChangeUp Media | @Columbia grad | Newsletter: https://t.co/x2qiccZtTG | Podcast: https://t.co/0N4NP3T6xl,37245,19903,20279,7455,https://t.co/uw7HTzzL0G,Benjamin Weingarten,2013-09-21T14:00:22Z,FALSE,TRUE,bhweingarten,"New York, NY",NA,1890308449,356,FALSE,http://pbs.twimg.com/profile_images/719885379160121344/tO-wGqPw_normal.jpg
"Headquarters of 'Military Order of the Purple Heart' Chartered by #Congress, #MOPH are #patriots who received #PurpleHeart Medal for wounds suffered in #combat.",4149,3187,4162,897,https://t.co/mpXjvb8F8j,The Purple Heart,2015-02-25T02:50:36Z,FALSE,TRUE,MOPH_HQ,"Springfield, VA",NA,3060601913,53,FALSE,http://pbs.twimg.com/profile_images/900460055132336128/vS6kYllN_normal.jpg
"We lead the Nation’s efforts to understand and manage risk to our critical infrastructure. Likes, retweets, follows ≠ endorsements.",710,14495,315,82,https://t.co/seTC1pg7hz,Cybersecurity and Infrastructure Security Agency,2018-02-15T19:58:11Z,FALSE,TRUE,CISAgov,"Washington, DC",NA,964227358218649600,278,FALSE,http://pbs.twimg.com/profile_images/964242344936603649/kHval-8z_normal.jpg
Official account of #UnitedNations. Get latest information on the UN. Follow us on Instagram: unitednations. #GlobalGoals #StandUp4HumanRights,69998,11241041,1352,1174,https://t.co/kgJqUNDMpy,United Nations,2008-03-16T20:15:36Z,FALSE,TRUE,UN,"New York, NY",NA,14159148,39546,FALSE,http://pbs.twimg.com/profile_images/950749155575541760/MZoiVs3G_normal.jpg
"Official Twitter page of the United States Army.  (Following, RTs and links ≠ endorsement)",34653,1405194,7111,568,https://t.co/Yd6lLuxfbg,U.S. Army,2007-09-10T01:04:15Z,FALSE,TRUE,USArmy,"Washington, D.C.",NA,8775672,8953,FALSE,http://pbs.twimg.com/profile_images/684036669515759616/BF3rskvn_normal.png
"ICE's official Twitter page for information on job postings, recruiting events & more. Visit our website at https://t.co/Sgfu4KbGx7",12315,391874,1063,84,https://t.co/adS5dzLUKP,ICE,2009-05-12T00:20:23Z,FALSE,TRUE,ICEgov,"Washington, DC",NA,39384517,2870,FALSE,http://pbs.twimg.com/profile_images/500012751796707328/dNaKkGLY_normal.jpeg
Senior staff writer covering the cyber + fed IT beat for @FCWNow. More charming in person. Email: djohnson[at]fcw[dot]com. Signal: +1 703-955-0785,3008,513,3371,650,https://t.co/facXlktx2C,Derek B. Johnson,2017-07-31T19:26:23Z,FALSE,FALSE,DerekDoesTech,"Washington, DC",NA,892104172270739456,19,FALSE,http://pbs.twimg.com/profile_images/899792711980593152/VUkRWFcV_normal.jpg
"http://t.co/6UprShcVX6, a division of the Media Research Center, seeks to bring you the news the leftist media won't cover.",71586,118888,98,28019,http://t.co/lqBFVIFae3,CNSNews.com,2009-04-24T13:44:24Z,FALSE,TRUE,cnsnews,DC Metro Area,NA,34927577,2526,FALSE,http://pbs.twimg.com/profile_images/473912013022720000/CLrKt_p2_normal.jpeg
"Lou Dobbs Tonight, Fox Business Network, 7 & 10 pm IG: https://t.co/Mqnxd3lgtA",32400,1964304,14031,2076,https://t.co/mRPE2ZuJkU,Lou Dobbs,2009-03-25T12:39:59Z,FALSE,TRUE,LouDobbs,"New York, NY",NA,26487169,5206,FALSE,http://pbs.twimg.com/profile_images/663851941571641344/OqqkE56l_normal.jpg
"Co-Founder of @FDRLST, chainsaw bayonet enthusiast, presidential campaign vet, former chief instigator for Sen. Tom Coburn, Wharton grad.",1205,192835,7,5586,http://t.co/PnUnhkQkrN,Sean Davis,2009-04-30T00:04:45Z,FALSE,TRUE,seanmdav,"Anytown, USA",NA,36529101,2631,FALSE,http://pbs.twimg.com/profile_images/378800000759882201/91684b5541a0d497f2a22507dfd79a2b_normal.png
"@MariaBartiromo speaks w/ high-profile guests in business and politics. Sundays, 10am ET on @FoxNews Channel.",3146,22713,98,66,http://t.co/ZxgrPYFsYw,SundayMorningFutures,2014-03-26T15:03:29Z,FALSE,TRUE,SundayFutures,,NA,2412738884,234,FALSE,http://pbs.twimg.com/profile_images/747108986072162304/qMqzOdhS_normal.jpg
Assistant to the President for National Security Affairs (NSA) | Tweets may be archived: https://t.co/ALEV9E9onn,4791,669815,385,1197,https://t.co/2xtcdqyJz9,John Bolton,2010-03-01T17:18:27Z,FALSE,TRUE,AmbJohnBolton,"Washington, DC",NA,118756393,5320,FALSE,http://pbs.twimg.com/profile_images/710587003813957632/_JR9ALxD_normal.jpg
Official Twitter for Herman Cain. Tell YOU the Truth. Listen 24/7 https://t.co/JCpBRgt1G7 Tweets from HC have #cainsays,16942,528130,312,12104,https://t.co/kGsaYI4uUD,Herman Cain,2009-04-03T15:42:24Z,FALSE,TRUE,THEHermanCain,"Stockbridge, Georgia",NA,28587919,5814,FALSE,http://pbs.twimg.com/profile_images/519122238188965888/cwI2-u1x_normal.jpeg
"Revolutionizing ways to collect, organize, and share survey research data globally to transform how decisions are made.",29052,20853,420,1658,NA,Morning Consult,2010-05-30T17:23:44Z,FALSE,TRUE,MorningConsult,,NA,149954544,584,FALSE,http://pbs.twimg.com/profile_images/1007365951870947329/uJu3TKjb_normal.jpg
Co-anchor of @AmericaNewsroom 9-12pm ET on #FoxNews,8190,195377,8109,1194,https://t.co/LqqboXscnP,Sandra Smith,2014-02-07T20:12:43Z,FALSE,TRUE,SandraSmithFox,New York,NA,2332354080,786,FALSE,http://pbs.twimg.com/profile_images/996767379723116544/Sh65M_9s_normal.jpg
Policy Communications Manager @EngineOrg.,5044,481,1377,731,https://t.co/gyFuQfWq8m,Edward Graham,2015-09-03T19:06:39Z,FALSE,FALSE,EdwardJGraham1,"Washington, DC",NA,3536887577,22,FALSE,http://pbs.twimg.com/profile_images/968952843586678784/xa-Q32NO_normal.jpg
"Analyst/speaker on tech policy issues, such as infosec, IP, fintech, egov, privacy, transportation and aerospace. Views are my own.",2976,664,3468,1472,https://t.co/dRCVsemdPx,Alan McQuinn🌐,2011-03-12T16:56:55Z,FALSE,FALSE,AlanMcQuinn,"Washington, DC",NA,264899400,70,FALSE,http://pbs.twimg.com/profile_images/1020293289789087744/SHkgKi5t_normal.jpg
Live on the FOX News Channel Every Weekday From 9-NOON EST! #AmericasNewsroom,33056,81256,1175,337,http://t.co/TiDPxgo9pq,America's Newsroom,2011-06-07T17:52:42Z,FALSE,TRUE,AmericaNewsroom,"New York, NY",NA,312800783,764,FALSE,http://pbs.twimg.com/profile_images/1006539417295687681/CztfMnUb_normal.jpg
"Senior staff writer @TheHill covering House leadership. @Politico & @AZCentral alum, @UCLA Bruin, Bay Area born and raised. swong@thehill.com",43585,31374,6065,3586,https://t.co/SnRLO2b4Kt,Scott Wong,2010-04-24T07:31:45Z,FALSE,TRUE,scottwongDC,"Washington, D.C.",NA,136550204,1157,FALSE,http://pbs.twimg.com/profile_images/1143898441996820483/nS3rBxtf_normal.jpg
"Working to end abortion by electing leaders & passing #ProLife laws, with a special calling to promote pro-life women. Follow @MarjorieSBA @LozierInstitute 🤰👶",24509,59539,4972,2885,https://t.co/13cRMrU2No,Susan B. Anthony List,2008-12-06T06:29:11Z,FALSE,TRUE,SBAList,"Washington, DC",NA,17918065,892,FALSE,http://pbs.twimg.com/profile_images/1051834623624445954/s6XAWgR3_normal.jpg
WIRED is where tomorrow is realized.,106028,10374631,2394,365,NA,WIRED,2007-03-17T09:57:25Z,FALSE,TRUE,WIRED,San Francisco/New York,NA,1344951,91599,FALSE,http://pbs.twimg.com/profile_images/615598832726970372/jsK-gBSt_normal.png
The official Twitter account of the Texas A&M Office of Government Relations  https://t.co/JEE7hVbAxQ  #AggieIMPACTS #ItsWorthIt,2914,1293,11202,1022,https://t.co/oEvZeRyMCm,Texas A&M University Government Relations,2013-11-01T16:11:09Z,FALSE,FALSE,Aggie_GR,"College Station, TX",NA,2168694192,23,FALSE,http://pbs.twimg.com/profile_images/931562595915481090/G6vg-oh6_normal.jpg
"CNN reporter: cybers, elections. From West Virginia.
Know a good story? Tip me! Email kevin.collier@turner.com or signal 202-258-8839.",2762,16565,29173,2542,NA,Kevin Collier,2011-12-19T16:05:00Z,FALSE,TRUE,kevincollier,NYC,NA,440963378,564,FALSE,http://pbs.twimg.com/profile_images/502112896076087297/QqTT6YMe_normal.jpeg
"Cybersecurity reporter at @politico covering White House, DOJ, State, & Commerce, plus election security, breaches, & more. Contact me: https://t.co/KOwD1XBRn1",251983,78329,2,848,https://t.co/o0CAm0qH3i,Eric Geller,2007-04-08T20:27:11Z,FALSE,TRUE,ericgeller,"Washington, D.C.",NA,3817401,2304,FALSE,http://pbs.twimg.com/profile_images/1113929490185510912/jivth1oi_normal.png
"cybersecurity senior editor @techreview, Signal: +16504887247 Email: patrick.oneill@technologyreview.com",152,10385,4327,823,https://t.co/ucX68zPPhl,Patrick Howell O'Neill,2010-02-12T23:43:25Z,FALSE,TRUE,HowellONeill,"San Francisco, CA",NA,113763153,466,FALSE,http://pbs.twimg.com/profile_images/1124121342624784385/qT1awbgI_normal.jpg
Cybersecurity reporter for @Axios. || joe.uchill(a)https://t.co/yTFLNXeDwu || Subscribe to my Axios Codebook newsletter: https://t.co/w3u3V5eacQ,21353,4748,9,3162,NA,Joe Uchill,2012-06-26T14:50:07Z,FALSE,FALSE,JoeUchill,"Washington, DC",NA,619145554,215,FALSE,http://pbs.twimg.com/profile_images/579000558121549824/XByD02Iu_normal.png
Federal News Network executive editor,20805,7024,143,211,https://t.co/cuYz4IQ9Ej,Jason Miller,2009-01-16T03:09:45Z,FALSE,FALSE,jmillerWFED,Washington DC,NA,19052248,314,FALSE,http://pbs.twimg.com/profile_images/1667840398/miller_twitter_normal.jpg
"Assistant Director for Cybersecurity and Communications @CISAgov. Likes, retweets, follows ≠ endorsements.",148,3721,57,73,NA,Jeanette Manfra,2018-02-15T21:10:10Z,FALSE,TRUE,CISAManfra,"Washington, DC",NA,964245475397373952,76,FALSE,http://pbs.twimg.com/profile_images/964251233610600448/dUJkkXCR_normal.jpg
"Director @CISAgov. Likes, retweets, follows ≠ endorsements.",353,5556,595,516,NA,Chris Krebs,2018-02-15T20:27:52Z,FALSE,TRUE,CISAKrebs,"Washington, DC",NA,964234828039249920,109,FALSE,http://pbs.twimg.com/profile_images/1150021630246211584/oKgj06wR_normal.jpg
"Official Twitter feed of U.S. Senator Kyrsten Sinema, serving Arizona.",12044,100139,17,736,https://t.co/WrlaMe6YPs,Kyrsten Sinema,2013-01-11T20:31:03Z,FALSE,TRUE,SenatorSinema,,NA,1080844782,1480,FALSE,http://pbs.twimg.com/profile_images/1034130772406353921/X0F2Al0E_normal.jpg
"Oakland County Sheriff, Former State Senate Majority Floor Leader",4871,2819,261,2003,http://t.co/FxmsJy1oMj,Mike Bouchard,2009-08-17T17:11:41Z,FALSE,FALSE,MikeJBouchard,Michigan,NA,66415679,137,FALSE,http://pbs.twimg.com/profile_images/366643053/bouchard_normal.jpg
"Goldman Sachs is committed to stimulating small business growth. Follow us for 10,000 Small Businesses program news, insights, resources, advice and more.",2654,34545,85,162,http://t.co/JgbNcDhOep,10K Small Businesses,2014-01-23T19:12:45Z,FALSE,TRUE,GS10KSmallBiz,,NA,2307092016,504,FALSE,http://pbs.twimg.com/profile_images/875131999320592384/PfcShpSh_normal.jpg
RTs do not equal endorsement.  This is my personal Twitter account.  If you have questions about my official activities please visit my website.,2219,538739,92,637,http://t.co/nNrwohsqWS,Devin Nunes,2009-07-07T02:04:34Z,FALSE,TRUE,DevinNunes,,NA,54412900,2490,FALSE,http://pbs.twimg.com/profile_images/738510058183593985/whpmEX7p_normal.jpg
Network News Anchor; 6-time EMMY Award Winning Journalist; Bestselling Author; Wife & Mother https://t.co/Mg3JWnMZxW,14832,297459,17313,2626,https://t.co/7Kqyltv0PN,HARRISFAULKNER,2008-12-22T19:16:36Z,FALSE,TRUE,HARRISFAULKNER,"New York, Arizona",NA,18313747,1851,FALSE,http://pbs.twimg.com/profile_images/1016460885546733568/tVlgfkdI_normal.jpg
Featuring an ensemble of 4 female panelists & our #Outnumbered guest. We tackle top headlines from all perspectives! Weekdays at 12p ET. http://t.co/TIBdhTJZm7,7261,185367,284,235,http://t.co/4PL7LntAin,Outnumbered,2014-04-16T22:08:47Z,FALSE,TRUE,OutnumberedFNC,"New York, NY",NA,2448135692,720,FALSE,http://pbs.twimg.com/profile_images/704749968335065088/A2pN6tLb_normal.jpg
Congress reporter @TheHill. Paid to pry. Almost funny sources say... Tips? Leak it to Beavers. DM for signal or obeavers@thehill(dot)com. RTs ≠endorsements,5504,5706,427,3025,https://t.co/GkVXHsoilB,Olivia Beavers,2015-09-14T23:30:40Z,FALSE,TRUE,Olivia_Beavers,"Washington, DC",NA,3565248672,168,FALSE,http://pbs.twimg.com/profile_images/1094753668207906816/ArfJlxUb_normal.jpg
Join @mariabartiromo every weekday from 6-9 am only on @FoxBusiness. Instagram: @MorningsMaria,8816,113318,323,425,https://t.co/m9qBDPnHuA,Mornings with Maria,2014-02-06T17:15:29Z,FALSE,TRUE,MorningsMaria,"New York, NY",NA,2330590446,645,FALSE,http://pbs.twimg.com/profile_images/730300124308590592/_qzU2QcP_normal.jpg
Serving the good people of Indiana’s 5th District in Congress. Facebook: https://t.co/GSC0yQ0KXW Instagram & Snapchat: @susanwbrooks,6512,21606,1083,1281,https://t.co/JSQOTU8q0S,Susan W. Brooks,2013-01-09T15:30:38Z,FALSE,TRUE,SusanWBrooks,,NA,1074101017,829,FALSE,http://pbs.twimg.com/profile_images/971850596956372995/KWSTHxQb_normal.jpg
"Thoughtful commentary and hard-hitting analysis, plus RTs from @washtimes writers and reporters. Also at @WashTimesLocal & @WashTimesSports.",42118,4470,702,2027,http://t.co/5rOCooRs3d,WashTimesOpinion,2009-05-19T20:52:31Z,FALSE,FALSE,WashTimesOpEd,"Washington, D.C.",NA,41207697,180,FALSE,http://pbs.twimg.com/profile_images/1042162855255060481/g1-0NwDk_normal.jpg
U.S. Senate Majority Leader Mitch McConnell,3693,939076,83,105,https://t.co/J5RQpHiTgo,Leader McConnell,2013-03-07T20:21:15Z,FALSE,TRUE,senatemajldr,"Washington, DC",NA,1249982359,4438,FALSE,http://pbs.twimg.com/profile_images/732596482336002049/JYMrr9_4_normal.jpg
Hosted by @DanaPerino weekdays at 2PM EST on Fox News Channel,2572,18560,320,254,https://t.co/DhRjBT1dqC,The Daily Briefing,2017-09-27T17:19:09Z,FALSE,TRUE,dailybriefing,"New York, NY",NA,913090649397833728,112,FALSE,http://pbs.twimg.com/profile_images/1143877941811716097/IWMBCR67_normal.png
United States Senator from South Carolina,7953,376786,1624,3894,https://t.co/EoB6giYuOp,Tim Scott,2010-11-19T20:34:30Z,FALSE,TRUE,SenatorTimScott,South Carolina,NA,217543151,3650,FALSE,http://pbs.twimg.com/profile_images/1096516272517496832/AkG_QkNf_normal.png
Follow @BretBaier for all things Special Report,12274,204658,70,1113,https://t.co/H5iDsdfYAV,Special Report Team,2010-03-11T23:53:37Z,FALSE,TRUE,SpecialReport,"Washington, DC",NA,122207745,1789,FALSE,http://pbs.twimg.com/profile_images/530108227971600384/b-754yCO_normal.png
@WSJ reporter covering cyber and intelligence. Priors w/ @Reuters and @nationaljournal. I write about a lot of three-letter agencies. It can happen here.,17665,24301,4948,1801,https://t.co/Aq0wfAiVLv,Dustin Volz,2009-03-10T21:47:29Z,FALSE,TRUE,dnvolz,"Washington, DC",NA,23664429,1063,FALSE,http://pbs.twimg.com/profile_images/1013858539536650240/up5rSBlh_normal.jpg
Communications Director for @sendavidperdue | FMR Media Affairs for @cathymcmorris | Proud @FoxNews @AmericaNewsroom alum | CNU '11 ⚓️🎥📰📺🇺🇸📻🍑,3567,926,1445,1307,NA,Cherie Paquette Gillan,2010-08-24T19:06:53Z,FALSE,FALSE,CheriePaq,"Washington, DC",NA,182502065,23,FALSE,http://pbs.twimg.com/profile_images/1036996628299882497/BrHKyvuL_normal.jpg
